timestamp,price,volume
2023-07-05T22:00:00Z,2223.77,19947629088
2023-07-05T23:00:00Z,2225.53,20756369749
2023-07-06T00:00:00Z,2245.88,20964218574
2023-07-06T01:00:00Z,2277.14,19367043437
2023-07-06T02:00:00Z,2269.69,20820644590
2023-07-06T03:00:00Z,2260.28,20468356307
2023-07-06T04:00:00Z,2266.35,19844971434
2023-07-06T05:00:00Z,2248.42,20611532510
2023-07-06T06:00:00Z,2249.59,20537199933
2023-07-06T07:00:00Z,2217.61,20525462877
2023-07-06T08:00:00Z,2236.65,20600458836
2023-07-06T09:00:00Z,2221.55,19394523111
2023-07-06T10:00:00Z,2221.26,20138541416
2023-07-06T11:00:00Z,2227.96,19077358936
2023-07-06T12:00:00Z,2228.55,19248055246
2023-07-06T13:00:00Z,2228.67,20330226723
2023-07-06T14:00:00Z,2250.87,20363237809
2023-07-06T15:00:00Z,2255.48,19434656795
2023-07-06T16:00:00Z,2251.4,19681159888
2023-07-06T17:00:00Z,2225.83,20620008650
2023-07-06T18:00:00Z,2222.81,19431323139
2023-07-06T19:00:00Z,2230.1,19074865822
2023-07-06T20:00:00Z,2253.63,19662653211
2023-07-06T21:00:00Z,2253.87,19442661242
2023-07-06T22:00:00Z,2240.47,20315184447
2023-07-06T23:00:00Z,2219.79,19433126161
2023-07-07T00:00:00Z,2205.36,19852176468
2023-07-07T01:00:00Z,2233.97,19138877480
2023-07-07T02:00:00Z,2204.74,19438425623
2023-07-07T03:00:00Z,2224.47,19876247183
2023-07-07T04:00:00Z,2242.22,19993896111
2023-07-07T05:00:00Z,2234.54,20027118719
2023-07-07T06:00:00Z,2228.52,19013973196
2023-07-07T07:00:00Z,2214.26,20426220848
2023-07-07T08:00:00Z,2202.27,19122298412
2023-07-07T09:00:00Z,2170.39,20804030716
2023-07-07T10:00:00Z,2144.62,19671714863
2023-07-07T11:00:00Z,2168.88,19584689359
2023-07-07T12:00:00Z,2174.53,20463734736
2023-07-07T13:00:00Z,2156.51,19197422121
2023-07-07T14:00:00Z,2128.42,19531208110
2023-07-07T15:00:00Z,2150.72,19037528695
2023-07-07T16:00:00Z,2147.51,20747941908
2023-07-07T17:00:00Z,2152.88,20952375576
2023-07-07T18:00:00Z,2156.8,19406582734
2023-07-07T19:00:00Z,2163.72,20337118960
2023-07-07T20:00:00Z,2158.39,19571652448
2023-07-07T21:00:00Z,2146.45,20987334969
2023-07-07T22:00:00Z,2127.64,20735810832
2023-07-07T23:00:00Z,2134.96,19700995530
2023-07-08T00:00:00Z,2121.54,20347336500
2023-07-08T01:00:00Z,2126.95,20588583512
2023-07-08T02:00:00Z,2149.89,20297731059
2023-07-08T03:00:00Z,2175.03,20454180568
2023-07-08T04:00:00Z,2149.9,20982798662
2023-07-08T05:00:00Z,2122.16,19639386140
2023-07-08T06:00:00Z,2141.49,20866935517
2023-07-08T07:00:00Z,2151.64,20661201113
2023-07-08T08:00:00Z,2168.15,19298829245
2023-07-08T09:00:00Z,2137.63,20229212663
2023-07-08T10:00:00Z,2109.92,19619769958
2023-07-08T11:00:00Z,2120.33,19667307059
2023-07-08T12:00:00Z,2119.68,20920672528
2023-07-08T13:00:00Z,2120.09,19459507029
2023-07-08T14:00:00Z,2126.6,20310314269
2023-07-08T15:00:00Z,2107.21,20143815806
2023-07-08T16:00:00Z,2124.81,19762458199
2023-07-08T17:00:00Z,2133.04,19162622476
2023-07-08T18:00:00Z,2138.78,19307808895
2023-07-08T19:00:00Z,2144.75,20699839096
2023-07-08T20:00:00Z,2165.12,20555489533
2023-07-08T21:00:00Z,2185.94,19045117523
2023-07-08T22:00:00Z,2212.57,19816871284
2023-07-08T23:00:00Z,2184.51,20645080692
2023-07-09T00:00:00Z,2158.15,20246763098
2023-07-09T01:00:00Z,2148.61,20948535612
2023-07-09T02:00:00Z,2150.43,20913686845
2023-07-09T03:00:00Z,2127.14,19681871052
2023-07-09T04:00:00Z,2138.98,20429173705
2023-07-09T05:00:00Z,2167.2,19540678902
2023-07-09T06:00:00Z,2146.26,19250212861
2023-07-09T07:00:00Z,2127.55,20577636607
2023-07-09T08:00:00Z,2096.5,19738579920
2023-07-09T09:00:00Z,2127.54,19183357929
2023-07-09T10:00:00Z,2116.47,20472016040
2023-07-09T11:00:00Z,2100.78,20840465891
2023-07-09T12:00:00Z,2112.25,20651784142
2023-07-09T13:00:00Z,2088.62,20299557698
2023-07-09T14:00:00Z,2096.55,20129525075
2023-07-09T15:00:00Z,2112.63,19097268811
2023-07-09T16:00:00Z,2081.67,19251964801
2023-07-09T17:00:00Z,2075.84,20055238365
2023-07-09T18:00:00Z,2099.77,19049923922
2023-07-09T19:00:00Z,2080.37,19835441206
2023-07-09T20:00:00Z,2096.02,19101331819
2023-07-09T21:00:00Z,2091.05,20050652474
2023-07-09T22:00:00Z,2091.75,20286468768
2023-07-09T23:00:00Z,2090.0,19342419873
2023-07-10T00:00:00Z,2069.81,19044751334
2023-07-10T01:00:00Z,2075.53,20618467440
2023-07-10T02:00:00Z,2051.63,20941436317
2023-07-10T03:00:00Z,2025.27,19218547224
2023-07-10T04:00:00Z,2053.17,19636517563
2023-07-10T05:00:00Z,2076.79,20476646950
2023-07-10T06:00:00Z,2101.27,19098029421
2023-07-10T07:00:00Z,2101.12,19250015494
2023-07-10T08:00:00Z,2102.44,20119103691
2023-07-10T09:00:00Z,2084.31,20273696978
2023-07-10T10:00:00Z,2066.21,20459955441
2023-07-10T11:00:00Z,2049.15,20377544647
2023-07-10T12:00:00Z,2067.78,20392847668
2023-07-10T13:00:00Z,2087.1,20316849019
2023-07-10T14:00:00Z,2098.95,20421169310
2023-07-10T15:00:00Z,2094.71,20048166516
2023-07-10T16:00:00Z,2070.14,19323507004
2023-07-10T17:00:00Z,2099.18,19548051384
2023-07-10T18:00:00Z,2093.19,20222091992
2023-07-10T19:00:00Z,2063.89,19720507139
2023-07-10T20:00:00Z,2088.3,20999095041
2023-07-10T21:00:00Z,2113.41,19592164856
2023-07-10T22:00:00Z,2114.61,20139537587
2023-07-10T23:00:00Z,2107.46,19939512299
2023-07-11T00:00:00Z,2121.01,19567974656
2023-07-11T01:00:00Z,2092.55,20919277211
2023-07-11T02:00:00Z,2118.21,19190077463
2023-07-11T03:00:00Z,2129.9,19347604391
2023-07-11T04:00:00Z,2117.62,19598929335
2023-07-11T05:00:00Z,2138.51,20334202656
2023-07-11T06:00:00Z,2136.24,19133073951
2023-07-11T07:00:00Z,2107.81,19242840069
2023-07-11T08:00:00Z,2113.99,20996608564
2023-07-11T09:00:00Z,2128.02,19936975000
2023-07-11T10:00:00Z,2152.96,19242389473
2023-07-11T11:00:00Z,2145.97,19126490808
2023-07-11T12:00:00Z,2146.38,19697021795
2023-07-11T13:00:00Z,2126.05,20487659722
2023-07-11T14:00:00Z,2147.71,20830575159
2023-07-11T15:00:00Z,2149.43,20343118716
2023-07-11T16:00:00Z,2132.53,19666284547
2023-07-11T17:00:00Z,2115.39,19998575619
2023-07-11T18:00:00Z,2123.93,19699822214
2023-07-11T19:00:00Z,2098.42,20941741557
2023-07-11T20:00:00Z,2067.62,20912365997
2023-07-11T21:00:00Z,2066.15,20402863941
2023-07-11T22:00:00Z,2091.18,19664872033
2023-07-11T23:00:00Z,2120.7,20968753361
2023-07-12T00:00:00Z,2103.17,19870455627
2023-07-12T01:00:00Z,2112.83,19196985233
2023-07-12T02:00:00Z,2122.02,19917543577
2023-07-12T03:00:00Z,2092.03,20355502928
2023-07-12T04:00:00Z,2086.31,20685003973
2023-07-12T05:00:00Z,2080.57,20896132336
2023-07-12T06:00:00Z,2057.94,19144481997
2023-07-12T07:00:00Z,2029.33,20822142182
2023-07-12T08:00:00Z,2041.98,20243598710
2023-07-12T09:00:00Z,2017.43,19838324529
2023-07-12T10:00:00Z,2013.06,19574019725
2023-07-12T11:00:00Z,2041.47,20959928881
2023-07-12T12:00:00Z,2062.55,19265710935
2023-07-12T13:00:00Z,2081.18,20396260403
2023-07-12T14:00:00Z,2064.57,20579271470
2023-07-12T15:00:00Z,2055.79,20855455059
2023-07-12T16:00:00Z,2080.81,20403767169
2023-07-12T17:00:00Z,2065.95,19517107620
2023-07-12T18:00:00Z,2052.8,19632906329
2023-07-12T19:00:00Z,2047.58,19126236636
2023-07-12T20:00:00Z,2024.9,20684724604
2023-07-12T21:00:00Z,2001.36,19372063033
2023-07-12T22:00:00Z,1998.44,20844419499
2023-07-12T23:00:00Z,1989.16,20841652333
2023-07-13T00:00:00Z,2012.42,19226855615
2023-07-13T01:00:00Z,2012.3,19458379468
2023-07-13T02:00:00Z,2030.69,20194312621
2023-07-13T03:00:00Z,2014.21,19462418796
2023-07-13T04:00:00Z,2021.82,20043757772
2023-07-13T05:00:00Z,2041.02,19545170572
2023-07-13T06:00:00Z,2025.65,20856431497
2023-07-13T07:00:00Z,2007.05,19188591627
2023-07-13T08:00:00Z,1993.48,19876582542
2023-07-13T09:00:00Z,1981.2,19058196035
2023-07-13T10:00:00Z,1983.57,20014841270
2023-07-13T11:00:00Z,1953.84,19286038806
2023-07-13T12:00:00Z,1961.15,20917784948
2023-07-13T13:00:00Z,1974.25,20440456204
2023-07-13T14:00:00Z,1995.59,20596476094
2023-07-13T15:00:00Z,1995.75,19343026895
2023-07-13T16:00:00Z,2022.88,20175128076
2023-07-13T17:00:00Z,2044.62,20187543422
2023-07-13T18:00:00Z,2059.29,19663702782
2023-07-13T19:00:00Z,2086.34,20603242756
2023-07-13T20:00:00Z,2059.56,19137318084
2023-07-13T21:00:00Z,2033.77,19840702551
2023-07-13T22:00:00Z,2016.39,19941892478
2023-07-13T23:00:00Z,2023.76,20659463877
2023-07-14T00:00:00Z,2035.65,20482163889
2023-07-14T01:00:00Z,2012.18,20681288296
2023-07-14T02:00:00Z,2007.78,20480799126
2023-07-14T03:00:00Z,1983.02,20914072815
2023-07-14T04:00:00Z,1967.29,20019658025
2023-07-14T05:00:00Z,1942.37,19853501749
2023-07-14T06:00:00Z,1946.62,19136841734
2023-07-14T07:00:00Z,1925.64,19395756399
2023-07-14T08:00:00Z,1901.02,20971054269
2023-07-14T09:00:00Z,1901.78,20442989032
2023-07-14T10:00:00Z,1917.3,20373687927
2023-07-14T11:00:00Z,1888.74,20373715939
2023-07-14T12:00:00Z,1866.36,20139941887
2023-07-14T13:00:00Z,1853.71,20895724202
2023-07-14T14:00:00Z,1839.17,19036062103
2023-07-14T15:00:00Z,1817.88,20649993667
2023-07-14T16:00:00Z,1812.61,19995378055
2023-07-14T17:00:00Z,1812.03,20335852481
2023-07-14T18:00:00Z,1834.23,19016558838
2023-07-14T19:00:00Z,1854.98,19565091865
2023-07-14T20:00:00Z,1858.33,19756607059
2023-07-14T21:00:00Z,1847.71,19881614264
2023-07-14T22:00:00Z,1840.86,20017469907
2023-07-14T23:00:00Z,1819.64,20672045020
2023-07-15T00:00:00Z,1833.86,19278057018
2023-07-15T01:00:00Z,1840.93,20286650010
2023-07-15T02:00:00Z,1852.27,19007540678
2023-07-15T03:00:00Z,1879.27,20541587606
2023-07-15T04:00:00Z,1882.27,19068884597
2023-07-15T05:00:00Z,1856.44,20972765731
2023-07-15T06:00:00Z,1854.75,20655202214
2023-07-15T07:00:00Z,1866.72,19489814384
2023-07-15T08:00:00Z,1877.41,19937026637
2023-07-15T09:00:00Z,1903.68,20830245911
2023-07-15T10:00:00Z,1892.35,20350684106
2023-07-15T11:00:00Z,1879.15,20946639906
2023-07-15T12:00:00Z,1881.51,19902039756
2023-07-15T13:00:00Z,1887.06,20149188651
2023-07-15T14:00:00Z,1913.69,19931089241
2023-07-15T15:00:00Z,1917.26,20398013236
2023-07-15T16:00:00Z,1892.03,19342190092
2023-07-15T17:00:00Z,1888.87,20568998519
2023-07-15T18:00:00Z,1894.62,20478129700
2023-07-15T19:00:00Z,1869.73,20023762267
2023-07-15T20:00:00Z,1885.32,19140324209
2023-07-15T21:00:00Z,1909.26,19399133005
2023-07-15T22:00:00Z,1935.82,19991273285
2023-07-15T23:00:00Z,1942.9,20173153361
2023-07-16T00:00:00Z,1942.5,19065604306
2023-07-16T01:00:00Z,1958.04,20485393472
2023-07-16T02:00:00Z,1960.14,20581682002
2023-07-16T03:00:00Z,1980.3,20442225148
2023-07-16T04:00:00Z,1984.65,19736207048
2023-07-16T05:00:00Z,2010.81,20753773962
2023-07-16T06:00:00Z,2014.8,19029037957
2023-07-16T07:00:00Z,2037.85,19887247921
2023-07-16T08:00:00Z,2059.34,20999481645
2023-07-16T09:00:00Z,2069.89,20292935828
2023-07-16T10:00:00Z,2087.05,20126299121
2023-07-16T11:00:00Z,2059.11,19351263156
2023-07-16T12:00:00Z,2088.37,19143913675
2023-07-16T13:00:00Z,2075.9,19289725133
2023-07-16T14:00:00Z,2106.37,19272424423
2023-07-16T15:00:00Z,2113.8,20391320925
2023-07-16T16:00:00Z,2090.34,20583427980
2023-07-16T17:00:00Z,2089.61,19247639508
2023-07-16T18:00:00Z,2087.11,19607880277
2023-07-16T19:00:00Z,2093.99,19589130812
2023-07-16T20:00:00Z,2097.02,20984349843
2023-07-16T21:00:00Z,2087.35,20622023025
2023-07-16T22:00:00Z,2114.73,20316296799
2023-07-16T23:00:00Z,2125.04,19741688781
2023-07-17T00:00:00Z,2140.3,19397484577
2023-07-17T01:00:00Z,2151.34,20760107684
2023-07-17T02:00:00Z,2179.82,20354348308
2023-07-17T03:00:00Z,2202.66,20908772337
2023-07-17T04:00:00Z,2174.59,19484580661
2023-07-17T05:00:00Z,2169.53,19240317979
2023-07-17T06:00:00Z,2172.03,20371478426
2023-07-17T07:00:00Z,2171.24,20446740190
2023-07-17T08:00:00Z,2199.66,20198847755
2023-07-17T09:00:00Z,2212.96,19291560155
2023-07-17T10:00:00Z,2236.75,19646064117
2023-07-17T11:00:00Z,2261.48,20372276346
2023-07-17T12:00:00Z,2285.6,20084458827
2023-07-17T13:00:00Z,2315.96,19602313278
2023-07-17T14:00:00Z,2324.72,19611205682
2023-07-17T15:00:00Z,2340.82,20068348251
2023-07-17T16:00:00Z,2362.94,19360417277
2023-07-17T17:00:00Z,2384.39,20108391071
2023-07-17T18:00:00Z,2367.54,20898498367
2023-07-17T19:00:00Z,2378.79,19194654651
2023-07-17T20:00:00Z,2410.76,20295053045
2023-07-17T21:00:00Z,2405.72,20752441310
2023-07-17T22:00:00Z,2419.49,20946341874
2023-07-17T23:00:00Z,2443.32,20497975944
2023-07-18T00:00:00Z,2414.17,19034675659
2023-07-18T01:00:00Z,2426.76,20837259773
2023-07-18T02:00:00Z,2462.96,20747191905
2023-07-18T03:00:00Z,2474.59,20123854493
2023-07-18T04:00:00Z,2479.2,19403570131
2023-07-18T05:00:00Z,2505.78,19262619141
2023-07-18T06:00:00Z,2536.4,19949748249
2023-07-18T07:00:00Z,2552.64,19117776543
2023-07-18T08:00:00Z,2578.28,19628851296
2023-07-18T09:00:00Z,2607.04,20967482243
2023-07-18T10:00:00Z,2591.12,19686883786
2023-07-18T11:00:00Z,2615.25,20173811519
2023-07-18T12:00:00Z,2629.87,19600484272
2023-07-18T13:00:00Z,2610.85,20903569340
2023-07-18T14:00:00Z,2580.43,20520657638
2023-07-18T15:00:00Z,2564.29,19589682865
2023-07-18T16:00:00Z,2554.11,20777708540
2023-07-18T17:00:00Z,2580.44,20127766714
2023-07-18T18:00:00Z,2596.4,19899387512
2023-07-18T19:00:00Z,2584.72,20473456704
2023-07-18T20:00:00Z,2603.11,19750409679
2023-07-18T21:00:00Z,2630.31,20158122772
2023-07-18T22:00:00Z,2662.68,20115791971
2023-07-18T23:00:00Z,2678.0,20745552500
2023-07-19T00:00:00Z,2716.02,20623119058
2023-07-19T01:00:00Z,2708.26,19139224690
2023-07-19T02:00:00Z,2742.01,19820804297
2023-07-19T03:00:00Z,2717.98,20428131532
2023-07-19T04:00:00Z,2687.17,20077486795
2023-07-19T05:00:00Z,2691.73,19005743004
2023-07-19T06:00:00Z,2671.15,20891075458
2023-07-19T07:00:00Z,2653.23,19214423132
2023-07-19T08:00:00Z,2636.52,19943191270
2023-07-19T09:00:00Z,2652.79,19856470446
2023-07-19T10:00:00Z,2692.19,19074355685
2023-07-19T11:00:00Z,2724.66,20109377151
2023-07-19T12:00:00Z,2694.36,19972214512
2023-07-19T13:00:00Z,2702.67,20660787090
2023-07-19T14:00:00Z,2678.96,19973400146
2023-07-19T15:00:00Z,2712.81,20652556017
2023-07-19T16:00:00Z,2713.56,20539001192
2023-07-19T17:00:00Z,2740.72,20065154076
2023-07-19T18:00:00Z,2713.85,19136821562
2023-07-19T19:00:00Z,2676.58,19785489470
2023-07-19T20:00:00Z,2640.09,20153814683
2023-07-19T21:00:00Z,2660.91,20746869791
2023-07-19T22:00:00Z,2644.24,19033319212
2023-07-19T23:00:00Z,2677.27,20313994239
2023-07-20T00:00:00Z,2655.73,20804328807
2023-07-20T01:00:00Z,2655.73,20254145870
2023-07-20T02:00:00Z,2638.92,20069059689
2023-07-20T03:00:00Z,2647.61,19034432082
2023-07-20T04:00:00Z,2624.2,19026425585
2023-07-20T05:00:00Z,2619.14,19733692350
2023-07-20T06:00:00Z,2611.58,19100995474
2023-07-20T07:00:00Z,2606.74,19767138751
2023-07-20T08:00:00Z,2633.17,19792731316
2023-07-20T09:00:00Z,2619.88,19049220920
2023-07-20T10:00:00Z,2643.8,20495705153
2023-07-20T11:00:00Z,2660.04,20153434507
2023-07-20T12:00:00Z,2657.38,20770814702
2023-07-20T13:00:00Z,2627.93,20108148642
2023-07-20T14:00:00Z,2593.86,19840478086
2023-07-20T15:00:00Z,2600.91,19698907511
2023-07-20T16:00:00Z,2589.15,20772669985
2023-07-20T17:00:00Z,2559.57,20045088672
2023-07-20T18:00:00Z,2524.77,20329643768
2023-07-20T19:00:00Z,2504.43,20811670940
2023-07-20T20:00:00Z,2501.65,20760023379
2023-07-20T21:00:00Z,2471.27,19457077712
2023-07-20T22:00:00Z,2473.56,20252824364
2023-07-20T23:00:00Z,2451.05,19156336673
2023-07-21T00:00:00Z,2469.32,20771275360
2023-07-21T01:00:00Z,2493.95,19101469732
2023-07-21T02:00:00Z,2457.27,20407097153
2023-07-21T03:00:00Z,2466.47,20192485580
2023-07-21T04:00:00Z,2433.81,20059208597
2023-07-21T05:00:00Z,2451.52,19902250974
2023-07-21T06:00:00Z,2425.58,19567023228
2023-07-21T07:00:00Z,2427.42,20899225948
2023-07-21T08:00:00Z,2432.19,20947227330
2023-07-21T09:00:00Z,2417.23,19303824299
2023-07-21T10:00:00Z,2421.69,20036574440
2023-07-21T11:00:00Z,2401.81,20685425574
2023-07-21T12:00:00Z,2377.02,20054213765
2023-07-21T13:00:00Z,2370.7,19620975124
2023-07-21T14:00:00Z,2391.96,19586760896
2023-07-21T15:00:00Z,2400.94,19869990033
2023-07-21T16:00:00Z,2378.53,20243313029
2023-07-21T17:00:00Z,2404.78,19354848187
2023-07-21T18:00:00Z,2400.54,19823519817
2023-07-21T19:00:00Z,2408.72,19846076332
2023-07-21T20:00:00Z,2383.11,20519374981
2023-07-21T21:00:00Z,2349.84,19948556208
2023-07-21T22:00:00Z,2316.63,19629721868
2023-07-21T23:00:00Z,2316.8,19301892949
2023-07-22T00:00:00Z,2341.28,19852728908
2023-07-22T01:00:00Z,2336.61,19711046035
2023-07-22T02:00:00Z,2359.43,20204777785
2023-07-22T03:00:00Z,2340.88,19082272206
2023-07-22T04:00:00Z,2347.53,20174773803
2023-07-22T05:00:00Z,2327.2,20981944966
2023-07-22T06:00:00Z,2314.23,20768803097
2023-07-22T07:00:00Z,2297.56,19639994887
2023-07-22T08:00:00Z,2328.17,19848894588
2023-07-22T09:00:00Z,2328.77,20256893728
2023-07-22T10:00:00Z,2347.54,19225500860
2023-07-22T11:00:00Z,2321.39,19642989614
2023-07-22T12:00:00Z,2292.05,20425211953
2023-07-22T13:00:00Z,2271.18,19665807978
2023-07-22T14:00:00Z,2271.86,19628882617
2023-07-22T15:00:00Z,2271.51,20467945117
2023-07-22T16:00:00Z,2261.52,20699580421
2023-07-22T17:00:00Z,2255.62,19934307188
2023-07-22T18:00:00Z,2271.05,20726974720
2023-07-22T19:00:00Z,2264.31,19959090762
2023-07-22T20:00:00Z,2238.71,19224203890
2023-07-22T21:00:00Z,2261.09,19252559601
2023-07-22T22:00:00Z,2261.17,19067454283
2023-07-22T23:00:00Z,2234.76,20578802914
2023-07-23T00:00:00Z,2265.24,19198862645
2023-07-23T01:00:00Z,2288.86,19562233790
2023-07-23T02:00:00Z,2285.71,20340235615
2023-07-23T03:00:00Z,2292.2,20063027534
2023-07-23T04:00:00Z,2264.21,20742565854
2023-07-23T05:00:00Z,2270.6,20397999018
2023-07-23T06:00:00Z,2256.46,20821399150
